time	NAA-V Amp
8101	21.34306
8102	20.85118
8103	21.00389
8104	21.3007
8105	21.47483
8106	21.08218
8107	20.9068
8108	21.40247
8109	21.20172
8110	21.02772
8111	21.35355
8112	21.26208
8113	21.42921
8114	21.07132
8115	20.89516
8116	21.06955
8117	21.03343
8118	21.53948
8119	21.19253
8120	21.18796
8121	21.22636
8122	21.20578
8123	20.99946
8124	21.35048
8125	21.26625
8126	20.97096
8127	21.16134
8128	21.01827
8129	21.00879
8130	21.25605
8131	21.25885
8132	21.1092
8133	21.28016
8134	21.21609
8135	21.26777
8136	20.67728
8137	21.13674
8138	21.26224
8139	21.15111
8140	21.13104
8141	21.74663
8142	21.50857
8143	20.74602
8144	21.25096
8145	20.73988
8146	21.33209
8147	21.15985
8148	21.67926
8149	21.01892
8150	20.89969
8151	20.76435
8152	21.05164
8153	21.08686
8154	21.32049
8155	21.20274
8156	20.98763
8157	21.12443
8158	21.28855
8159	21.28633
8160	21.34513
8161	21.46949
8162	20.94537
8163	21.31027
8164	21.11207
8165	21.03373
8166	20.88673
8167	21.15142
8168	21.28466
8169	20.94298
8170	20.90481
8171	21.36465
8172	21.08738
8173	21.18834
8174	20.42949
8175	20.87772
8176	20.93899
8177	20.79271
8178	21.00925
8179	21.09082
8180	20.71107
8181	21.02669
8182	20.92014
8183	21.45168
8184	21.05717
8185	20.79086
8186	20.27373
8187	20.60233
8188	20.60527
8189	20.94689
8190	21.09591
8191	21.37522
8192	21.17741
8193	20.95541
8194	20.61275
8195	20.93983
8196	20.72613
8197	20.53242
8198	20.40964
8199	20.50315
8200	20.57472
8201	20.55417
8202	20.90727
8203	21.12047
8204	20.82239
8205	21.17114
8206	20.90999
8207	21.3893
8208	21.75462
8209	21.25963
8210	21.1316
8211	21.26745
8212	21.2997
8213	20.66038
8214	20.38331
8215	20.70282
8216	20.80274
8217	21.00622
8218	20.91044
8219	21.05815
8220	20.58809
8221	20.41307
8222	20.70394
8223	20.46505
8224	20.04536
8225	20.76596
8226	20.16807
8227	21.08787
8228	20.90786
8229	21.04913
8230	20.76017
8231	20.34868
8232	20.4711
8233	20.29457
8234	20.77543
8235	20.95122
8236	20.49269
8237	20.56163
8238	21.19041
8239	21.2911
8240	20.67429
8241	20.32329
8242	20.7211
8243	20.7723
8244	21.1766
8245	21.20074
8246	20.60729
8247	20.46953
8248	20.35077
8249	20.17093
8250	20.63078
8251	20.88229
8252	20.30016
8253	20.54475
8254	21.20198
8255	20.56934
8256	20.71735
8257	20.57259
8258	20.92769
8259	21.28153
8260	20.44272
8261	20.86852
8262	20.29263
8263	20.70979
8264	20.35305
8265	19.93862
8266	20.56715
8267	20.32105
8268	20.69976
8269	20.66652
8270	20.09079
8271	19.53525
8272	20.75428
8273	19.9791
8274	20.23987
8275	20.26922
8276	20.63281
8277	20.29606
8278	20.72809
8279	20.99034
8280	19.36647
8281	20.80528
8282	20.27971
8283	20.23575
8284	20.30797
8285	20.52116
8286	20.14421
8287	19.62355
8288	19.82598
8289	20.055
8290	20.44588
8291	20.36247
8292	20.24823
8293	20.19872
8294	20.2921
8295	20.54131
8296	19.9411
8297	19.48687
8298	20.39303
8299	19.69489
8300	20.53919
8301	20.3104
8302	20.19724
8303	20.03749
8304	20.66607
8305	20.65433
8306	20.40135
8307	19.97853
8308	20.49978
8309	20.35932
8310	20.37336
8311	20.46204
8312	20.25267
8313	20.21067
8314	20.16484
8315	20.40676
8316	20.59447
8317	19.84865
8318	20.3108
8319	20.25603
8320	20.75922
8321	20.26995
8322	21.19188
8323	20.55895
8324	20.78171
8325	20.36009
8326	20.26454
8327	20.62835
8328	20.52321
8329	20.14119
8330	20.49359
8331	20.3721
8332	20.78958
8333	20.26047
8334	20.59616
8335	20.03982
8336	20.74848
8337	20.78786
8338	20.71085
8339	20.68941
8340	20.2849
8341	20.72849
8342	20.13819
8343	20.3542
8344	20.77933
8345	20.74927
8346	20.58906
8347	20.94284
8348	20.46341
8349	20.59065
8350	20.55219
8351	20.52162
8352	20.40754
8353	20.57626
8354	20.76429
8355	20.62758
8356	20.48487
8357	20.72059
8358	20.93424
8359	20.76403
8360	21.30723
8361	20.88171
8362	20.96056
8363	20.82287
8364	20.78547
8365	20.63421
8366	20.46868
8367	20.45693
8368	20.64991
8369	20.95212
8370	20.43749
8371	20.49742
8372	20.72547
8373	20.90736
8374	21.0278
8375	20.75946
8376	20.66786
8377	20.59938
8378	21.25876
8379	20.92729
8380	21.03545
8381	20.78828
8382	20.50081
8383	20.60735
8384	21.06091
8385	20.97873
8386	20.63177
8387	20.7947
8388	21.04727
8389	20.82278
8390	20.92843
8391	20.58638
8392	20.34997
8393	20.62857
8394	20.54252
8395	20.21391
8396	20.8608
8397	20.69553
8398	20.41477
8399	20.44508
8400	20.73588
8401	21.16579
8402	20.57305
8403	20.7599
8404	20.65337
8405	20.03713
8406	20.48764
8407	20.33473
8408	20.14795
8409	20.53745
8410	20.47423
8411	20.52776
8412	20.29963
8413	20.79063
8414	19.96308
8415	19.85662
8416	20.4538
8417	20.87995
8418	20.23419
8419	20.8926
8420	21.0023
8421	20.33615
8422	20.09971
8423	20.42287
8424	19.90618
8425	19.96757
8426	20.24458
8427	20.15955
8428	20.51869
8429	20.08766
8430	20.53576
8431	19.64915
8432	20.47264
8433	20.24614
8434	19.97401
8435	19.72386
8436	20.30484
8437	20.2114
8438	19.74481
8439	20.20649
8440	20.19813
8441	19.5229
8442	20.10721
8443	19.94287
8444	19.72923
8445	20.23243
8446	19.77841
8447	20.05055
8448	20.05505
8449	20.07468
8450	20.07413
8451	19.7689
8452	19.49002
8453	19.92472
8454	19.67739
8455	20.41186
8456	20.27004
8457	19.80897
8458	19.46961
8459	19.82016
8460	19.54235
8461	19.55848
8462	19.80821
8463	19.44746
8464	19.68731
8465	19.7138
8466	19.61579
8467	19.53736
8468	19.83885
8469	19.27453
8470	19.95727
8471	19.36692
8472	19.62483
8473	19.38322
8474	19.98785
8475	19.46987
8476	19.67271
8477	19.53625
8478	19.56431
8479	19.8103
8480	19.77608
8481	19.90097
8482	19.52963
8483	20.03619
8484	19.82605
8485	19.89172
8486	20.14124
8487	19.71781
8488	19.15668
8489	19.67395
8490	20.08199
8491	19.74071
8492	19.92598
8493	20.18412
8494	19.66878
8495	20.01194
8496	20.38272
8497	20.30097
8498	20.05912
8499	19.44473
8500	19.85417
8501	19.92292
8502	19.85891
8503	19.252
8504	20.34853
8505	19.99824
8506	20.00851
8507	19.01918
8508	19.85307
8509	19.53386
8510	19.66336
8511	19.44537
8512	19.83228
8513	20.07595
8514	20.034
8515	20.38353
8516	20.11698
8517	19.89689
8518	20.40591
8519	19.87815
8520	20.10873
8521	20.55688
8522	19.95252
8523	20.00198
8524	20.95356
8525	19.88074
8526	20.25327
8527	19.68497
8528	19.6393
8529	19.84943
8530	19.5948
8531	20.00974
8532	19.67107
8533	19.74106
8534	19.56566
8535	20.21619
8536	19.3841
8537	19.66042
8538	19.83866
8539	18.99603
8540	19.4627
8541	19.64628
8542	19.51769
8543	19.6357
8544	19.23798
8545	19.86958
8546	19.97338
8547	19.80309
8548	19.60704
8549	19.4339
8550	20.01262
8551	19.87605
8552	19.69165
8553	19.82059
8554	19.65769
8555	19.59004
8556	20.23807
8557	19.36963
8558	19.85389
8559	19.92447
8560	20.02225
8561	19.83331
8562	19.72446
8563	19.58048
8564	19.70958
8565	19.61185
8566	19.36785
8567	19.3385
8568	19.32901
8569	20.11784
8570	19.48978
8571	19.652
8572	19.81214
8573	19.39211
8574	19.56426
8575	19.77075
8576	19.44881
8577	19.8574
8578	19.73202
8579	19.46015
8580	19.59523
8581	19.22871
8582	19.00105
8583	19.82367
8584	19.23519
8585	19.57655
8586	19.79982
8587	19.54873
8588	19.60468
8589	19.91239
8590	19.50192
8591	19.91159
8592	20.37699
8593	19.64379
8594	18.89053
8595	19.61609
8596	19.46297
8597	20.17679
8598	19.58206
8599	19.18992
8600	19.90611
8601	19.82504
8602	19.45567
8603	19.59801
8604	19.53881
8605	19.72511
8606	19.84363
8607	20.18012
8608	20.02232
8609	19.39041
8610	19.57456
8611	19.4992
8612	20.37904
8613	19.74114
8614	19.4957
8615	19.55677
8616	19.79034
8617	20.5153
8618	19.72844
8619	19.65058
8620	19.92573
8621	19.78001
8622	19.3612
8623	19.74926
8624	19.61701
8625	19.38155
8626	19.5198
8627	19.8426
8628	19.66841
8629	19.17007
8630	18.86688
8631	19.86295
8632	19.9831
8633	19.39029
8634	19.31698
8635	19.43152
8636	19.6109
8637	19.47456
8638	19.35473
8639	18.86882
8640	18.67754
8641	19.31304
8642	19.49483
8643	19.73725
8644	19.16357
8645	19.24269
8646	19.00522
8647	19.25201
8648	19.94052
8649	19.28876
8650	19.16971
8651	19.24562
8652	19.3633
8653	20.17986
8654	19.42753
8655	19.53052
8656	19.38221
8657	19.8847
8658	18.97135
8659	18.92776
8660	19.61468
8661	19.62293
8662	19.8968
8663	20.19801
8664	20.05871
8665	20.27288
8666	19.51931
8667	19.86899
8668	19.75291
8669	19.79383
8670	19.74923
8671	19.99095
8672	19.88071
8673	19.69496
8674	19.68889
8675	19.34904
8676	19.64649
8677	19.29926
8678	19.77771
8679	19.68592
8680	19.35425
8681	19.81472
8682	20.05743
8683	19.73892
8684	18.87618
8685	19.46837
8686	19.5086
8687	19.92628
8688	19.87286
8689	19.47611
8690	19.80026
8691	19.44781
8692	19.87985
8693	19.45957
8694	19.57278
8695	19.65273
8696	19.81665
8697	20.26762
8698	19.55815
8699	19.59382
8700	19.42267
8701	20.26681
8702	19.72059
8703	19.50917
8704	19.46692
8705	19.93349
8706	19.61304
8707	19.3765
8708	19.42596
8709	20.03878
8710	19.12973
8711	19.81712
8712	19.8541
8713	19.53498
8714	19.52179
8715	19.73458
8716	19.56181
8717	19.72054
8718	19.35716
8719	19.55676
8720	19.82551
8721	19.71744
8722	20.16412
8723	20.47876
8724	19.97051
8725	19.9166
8726	19.23575
8727	20.05926
8728	20.43962
8729	20.09789
8730	20.00374
8731	20.00397
8732	19.64666
8733	19.86904
8734	19.71784
8735	19.55944
8736	20.12144
8737	19.96189
8738	19.65673
8739	20.24246
8740	20.16403
8741	20.14095
8742	19.92319
8743	19.76569
8744	19.75846
8745	20.24225
8746	19.96275
8747	20.17067
8748	20.5488
8749	20.18554
8750	20.27503
8751	20.35079
8752	20.63139
8753	20.0997
8754	20.14555
8755	19.9318
8756	20.24799
8757	20.19516
8758	20.12285
8759	20.45449
8760	20.12403
8761	20.61033
8762	20.00026
8763	20.22151
8764	20.07428
8765	19.9908
8766	19.6275
8767	19.86701
8768	20.01622
8769	20.08978
8770	20.35032
8771	20.22515
8772	20.53637
8773	20.67271
8774	20.03309
8775	19.83481
8776	20.59478
8777	20.1667
8778	19.98632
8779	20.20578
8780	20.0222
8781	19.31825
8782	20.17402
8783	20.19271
8784	19.94048
8785	19.90266
8786	20.21539
8787	20.30148
8788	20.65026
8789	20.09446
8790	20.31795
8791	19.51582
8792	20.87884
8793	20.35043
8794	20.23546
8795	19.98887
8796	19.92531
8797	20.47633
8798	20.18274
8799	20.11031
8800	19.68079
8801	20.16737
8802	20.11631
8803	20.27731
8804	20.36553
8805	19.84168
8806	19.73018
8807	20.33869
8808	19.98263
8809	20.17389
8810	20.46491
8811	20.46554
8812	20.72597
8813	20.3653
8814	20.29228
8815	20.27779
8816	20.42584
8817	20.14302
8818	20.43639
8819	19.80649
8820	20.46899
8821	20.23095
8822	19.96433
8823	19.93807
8824	20.08491
8825	20.4855
8826	20.21197
8827	20.30111
8828	19.86162
8829	19.50277
8830	19.75545
8831	19.76801
8832	20.01618
8833	19.4759
8834	19.33108
8835	19.03908
8836	19.65637
8837	20.34975
8838	19.72367
8839	19.28318
8840	19.63764
8841	19.59723
8842	19.63144
8843	19.38372
8844	19.70818
8845	19.81295
8846	20.23371
8847	19.69407
8848	19.77754
8849	20.23254
8850	20.41481
8851	19.88624
8852	19.9205
8853	19.32174
8854	19.75295
8855	20.4256
8856	19.84269
8857	19.96907
8858	19.84781
8859	19.81451
8860	20.03009
8861	19.8092
8862	20.25018
8863	19.87712
8864	20.27145
8865	19.96459
8866	19.89283
8867	20.04967
8868	20.22043
8869	20.01498
8870	19.78382
8871	20.26038
8872	19.9637
8873	19.91927
8874	20.12483
8875	20.33354
8876	19.82678
8877	19.4536
8878	19.82058
8879	19.96852
8880	19.92265
8881	20.55193
8882	20.90178
8883	20.14365
8884	20.28971
8885	20.25336
8886	19.97237
8887	20.07084
8888	20.10567
8889	19.95543
8890	20.17488
8891	20.0485
8892	20.08297
8893	19.72591
8894	19.55903
8895	19.95179
8896	19.94977
8897	20.21493
8898	20.58626
8899	20.42263
8900	20.71462
8901	20.29656
8902	20.14626
8903	19.80411
8904	19.87851
8905	20.30059
8906	19.69704
8907	20.0835
8908	19.65782
8909	19.58873
8910	19.73319
8911	19.83996
8912	19.73029
8913	19.41244
8914	19.44227
8915	20.2237
8916	19.70498
8917	19.80612
8918	19.54518
8919	18.84563
8920	19.54251
8921	20.08352
8922	19.64695
8923	19.68521
8924	19.3535
8925	19.46789
8926	19.93495
8927	20.92342
8928	19.58228
8929	19.31739
8930	19.12705
8931	19.34194
8932	19.69211
8933	20.05062
8934	19.49315
8935	19.66898
8936	18.88419
8937	19.20639
8938	19.54587
8939	19.22232
8940	19.39609
8941	18.83911
8942	19.23158
8943	19.24807
8944	20.14518
8945	20.52702
8946	19.21318
8947	19.7047
8948	20.18918
8949	19.67779
8950	19.03089
8951	19.04841
8952	19.36539
8953	19.18695
8954	19.32384
8955	19.27633
8956	19.72181
8957	19.54267
8958	19.40505
8959	19.27166
8960	19.47798
8961	20.18322
8962	19.21981
8963	19.07203
8964	19.24972
8965	19.14919
8966	19.20659
8967	19.65409
8968	19.79152
8969	19.12859
8970	19.60166
8971	20.34644
8972	19.68568
8973	19.3975
8974	19.55527
8975	19.81351
8976	19.59783
8977	19.15222
8978	19.20444
8979	19.83834
8980	20.05604
8981	19.33688
8982	19.14057
8983	19.35694
8984	19.17858
8985	18.87952
8986	19.16685
8987	19.49758
8988	20.03294
8989	19.74491
8990	19.59869
8991	19.01395
8992	19.08899
8993	19.32581
8994	19.43382
8995	19.49843
8996	19.61389
8997	20.28839
8998	20.16553
8999	19.52214
9000	19.66949
9001	19.36927
9002	19.22668
9003	18.61957
9004	19.21995
9005	19.34146
9006	19.01483
9007	19.57841
9008	18.37732
9009	19.14839
9010	19.35853
9011	19.49482
9012	19.13763
9013	19.10562
9014	19.1134
9015	19.83167
9016	19.73101
9017	19.38805
9018	19.35769
9019	19.23631
9020	19.47793
9021	19.15045
9022	19.39615
9023	19.26576
9024	19.81349
9025	19.29254
9026	19.45658
9027	19.92074
9028	20.07716
9029	19.01375
9030	19.24538
9031	19.60437
9032	19.46527
9033	19.55377
9034	19.93872
9035	19.77839
9036	19.51986
9037	18.96405
9038	19.03568
9039	19.3691
9040	19.68436
9041	19.61362
9042	19.07655
9043	19.36331
9044	19.44628
9045	19.43837
9046	19.57825
9047	18.64741
9048	19.64766
9049	19.76908
9050	19.82738
9051	19.8872
9052	19.28863
9053	19.57967
9054	19.05254
9055	19.14294
9056	19.55229
9057	19.32699
9058	19.5482
9059	19.86513
9060	19.12411
9061	19.09568
9062	19.58402
9063	19.5576
9064	19.18861
9065	19.2672
9066	19.43743
9067	19.58461
9068	19.45073
9069	19.39379
9070	20.03229
9071	18.98301
9072	19.52943
9073	19.42063
9074	19.25934
9075	19.93515
9076	19.76803
9077	19.84924
9078	19.71569
9079	19.33542
9080	19.63008
9081	20.04193
9082	19.62066
9083	19.51352
9084	19.25433
9085	19.17971
9086	19.273
9087	19.47851
9088	19.25741
9089	19.22358
9090	19.44749
9091	19.62295
9092	19.21294
9093	19.55532
9094	19.28583
9095	19.44359
9096	19.34109
9097	19.86333
9098	18.94332
9099	18.70483
9100	19.44681
9101	19.40308
9102	19.22127
9103	19.00824
9104	18.87525
9105	18.92269
9106	19.26966
9107	19.52058
9108	19.7143
9109	18.87691
9110	19.80433
9111	19.42008
9112	19.26777
9113	19.25837
9114	18.79914
9115	19.1356
9116	19.29997
9117	19.03436
9118	18.98144
9119	19.78053
9120	19.70091
9121	19.57829
9122	19.51737
9123	19.92061
9124	19.36308
9125	19.14013
9126	19.61283
9127	19.70153
9128	19.38971
9129	19.25201
9130	18.81862
9131	19.45537
9132	19.28719
9133	19.07801
9134	19.89217
9135	19.48876
9136	19.39959
9137	19.48941
9138	19.1434
9139	19.08761
9140	19.56547
9141	19.45944
9142	19.34158
9143	18.99357
9144	18.99543
9145	19.24989
9146	19.05791
9147	19.55678
9148	18.9692
9149	19.77429
9150	19.44354
9151	19.53228
9152	19.40366
9153	19.16138
9154	19.8529
9155	19.29767
9156	19.12375
9157	19.74317
9158	19.64674
9159	19.22626
9160	19.19056
9161	19.45006
9162	19.13372
9163	19.01616
9164	19.08023
9165	19.36544
9166	19.08907
9167	19.34529
